avg_rain,Nitrogen,POTASH,PHOSPHATE,INCEPTISOLS,LOAMY_ALFISOL,ORTHIDS,PSAMMENTS,SANDY_ALFISOL,UDOLLS_UDALFS,UDUPTS_UDALFS,USTALF_USTOLLS,VERTIC_SOILS,VERTISOLS,RICE_YIELD
-0.20853240207564663,-0.00746018717920799,0.24067871645941036,0.21857649224201584,-0.7166780000788984,4.430454499598975,-0.3410562348398673,-0.16573016772300847,-0.39156295818274167,-0.1753680603544413,-0.22248729510879375,1.2381067342730243,-0.4594912731961201,-0.29822619919356097,1268.46
-0.4400328114241686,0.2665421847243028,0.46606059074421907,0.6549198725093851,-0.7166780000788984,4.430454499598975,-0.3410562348398673,-0.16573016772300847,-0.39156295818274167,-0.1753680603544413,-0.22248729510879375,1.2381067342730243,-0.4594912731961201,-0.29822619919356097,1505.81
-0.16911530558328836,0.17645989004799978,0.3567632539934344,0.450385899856008,-0.7166780000788984,4.430454499598975,-0.3410562348398673,-0.16573016772300847,-0.39156295818274167,-0.1753680603544413,-0.22248729510879375,1.2381067342730243,-0.4594912731961201,-0.29822619919356097,1369.98
-0.19252545933763293,0.59885344731242,1.302875639036362,1.5710947391351744,-0.7166780000788984,4.430454499598975,-0.3410562348398673,-0.16573016772300847,-0.39156295818274167,-0.1753680603544413,-0.22248729510879375,1.2381067342730243,-0.4594912731961201,-0.29822619919356097,1695.77
0.21605175405016394,0.48557113214762315,1.0449620092732683,1.611149573692721,-0.7166780000788984,4.430454499598975,-0.3410562348398673,-0.16573016772300847,-0.39156295818274167,-0.1753680603544413,-0.22248729510879375,1.2381067342730243,-0.4594912731961201,-0.29822619919356097,1756.23
-0.2229386505398589,1.0015059860781113,0.9133137182190576,1.9073646121111494,-0.7166780000788984,4.430454499598975,-0.3410562348398673,-0.16573016772300847,-0.39156295818274167,-0.1753680603544413,-0.22248729510879375,1.2381067342730243,-0.4594912731961201,-0.29822619919356097,1900.97
0.2530678091318205,0.6808070873127757,0.9027818549347207,1.3831549122270665,-0.7166780000788984,4.430454499598975,-0.3410562348398673,-0.16573016772300847,-0.39156295818274167,-0.1753680603544413,-0.22248729510879375,1.2381067342730243,-0.4594912731961201,-0.29822619919356097,1581.86
0.046978421379895205,0.9702514323848793,0.9178775256422702,2.154305846113548,-0.7166780000788984,4.430454499598975,-0.3410562348398673,-0.16573016772300847,-0.39156295818274167,-0.1753680603544413,-0.22248729510879375,1.2381067342730243,-0.4594912731961201,-0.29822619919356097,1729.89
-0.06467000421774977,1.3813538188684245,1.2888331546572462,2.486252340121407,-0.7166780000788984,4.430454499598975,-0.3410562348398673,-0.16573016772300847,-0.39156295818274167,-0.1753680603544413,-0.22248729510879375,1.2381067342730243,-0.4594912731961201,-0.29822619919356097,1076.95
0.605820809720795,-1.0507693087634775,-0.7548164053167412,-0.9948306784417584,-0.7166780000788984,7.5328203294753475,-0.3410562348398673,-0.16573016772300847,-0.39156295818274167,-0.1753680603544413,-0.22248729510879375,-0.333705711431636,-0.4594912731961201,-0.29822619919356097,1241.05
0.7286740952350492,-1.0123002652058792,-0.6891677908443749,-0.9116056333055226,-0.7166780000788984,7.5328203294753475,-0.3410562348398673,-0.16573016772300847,-0.39156295818274167,-0.1753680603544413,-0.22248729510879375,-0.333705711431636,-0.4594912731961201,-0.29822619919356097,1530.61
0.4175391457649101,-1.0742658151368083,-0.9003901600469084,-1.0938233409911238,-0.7166780000788984,7.5328203294753475,-0.3410562348398673,-0.16573016772300847,-0.39156295818274167,-0.1753680603544413,-0.22248729510879375,-0.333705711431636,-0.4594912731961201,-0.29822619919356097,1481.83
0.36711727614016704,-1.0281128457305182,-0.5652428661986778,-0.9551573184990455,-0.7166780000788984,7.5328203294753475,-0.3410562348398673,-0.16573016772300847,-0.39156295818274167,-0.1753680603544413,-0.22248729510879375,-0.333705711431636,-0.4594912731961201,-0.29822619919356097,1161.76
-0.5414768110263298,-0.8832794909876525,-0.6081894642581404,-0.7246830720369716,-0.7166780000788984,7.5328203294753475,-0.3410562348398673,-0.16573016772300847,-0.39156295818274167,-0.1753680603544413,-0.22248729510879375,-0.333705711431636,-0.4594912731961201,-0.29822619919356097,1089.04
0.6920582137218437,-0.8986226355279663,-0.36654171223418913,-0.6865991896560661,-0.7166780000788984,7.5328203294753475,-0.3410562348398673,-0.16573016772300847,-0.39156295818274167,-0.1753680603544413,-0.22248729510879375,-0.333705711431636,-0.4594912731961201,-0.29822619919356097,1905.45
0.12881391612799,-0.9015380800621966,-0.5792853505777936,-0.6405679194661236,-0.7166780000788984,7.5328203294753475,-0.3410562348398673,-0.16573016772300847,-0.39156295818274167,-0.1753680603544413,-0.22248729510879375,-0.333705711431636,-0.4594912731961201,-0.29822619919356097,1231.23
0.5626020643281584,-0.9071960190311691,-0.5750726052640589,-0.744519752008328,-0.7166780000788984,7.5328203294753475,-0.3410562348398673,-0.16573016772300847,-0.39156295818274167,-0.1753680603544413,-0.22248729510879375,-0.333705711431636,-0.4594912731961201,-0.29822619919356097,2103.06
0.5702053621287141,-0.9912497673824534,-0.6436467373154078,-0.8484715845505324,-0.7166780000788984,7.5328203294753475,-0.3410562348398673,-0.16573016772300847,-0.39156295818274167,-0.1753680603544413,-0.22248729510879375,-0.333705711431636,-0.4594912731961201,-0.29822619919356097,1969.4
0.4665604079000768,-0.7848461772217745,-0.4450626040540783,-0.5554990803581912,-0.7166780000788984,7.5328203294753475,-0.3410562348398673,-0.16573016772300847,-0.39156295818274167,-0.1753680603544413,-0.22248729510879375,-0.333705711431636,-0.4594912731961201,-0.29822619919356097,2129.33
1.0686215416336136,-0.8274907303241604,-0.3824565278638537,-0.44881334640967807,-0.7166780000788984,7.5328203294753475,-0.3410562348398673,-0.16573016772300847,-0.39156295818274167,-0.1753680603544413,-0.22248729510879375,-0.333705711431636,-0.4594912731961201,-0.29822619919356097,1030.87
-0.00024205969724494945,0.4864605898021341,0.8215694869421677,1.696345571005598,-0.7166780000788984,1.7158843984571492,-0.3410562348398673,-0.16573016772300847,-0.39156295818274167,-0.1753680603544413,-0.22248729510879375,1.6310598456991892,-0.4594912731961201,0.9343441511680037,1249.64
-0.06487009100197476,1.1913063666879191,1.564767972706872,1.6646831779743945,-0.7166780000788984,1.7158843984571492,-0.3410562348398673,-0.16573016772300847,-0.39156295818274167,-0.1753680603544413,-0.22248729510879375,1.6310598456991892,-0.4594912731961201,0.9343441511680037,1442.43
