avg_rain,Nitrogen,POTASH,PHOSPHATE,INCEPTISOLS,LOAMY_ALFISOL,ORTHIDS,PSAMMENTS,SANDY_ALFISOL,UDOLLS_UDALFS,UDUPTS_UDALFS,USTALF_USTOLLS,VERTIC_SOILS,VERTISOLS,RICE_YIELD
80.85000000000001,25807.0,1767,10948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1517.28
69.60000000000001,25812.0,2344,11328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1387.92
63.900000000000006,27928.0,4197,11565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1608.68
71.38333333333334,31033.0,3660,14398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1013.29
66.2,12305.0,1387,6099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1054.18
66.56666666666666,15725.0,2210,6950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1143.27
63.333333333333336,16910.0,3551,10337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1176.01
31.725000000000005,14897.0,2961,10262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1075.9
94.4,13484.0,2471,10318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1405.53
65.02499999999999,22160.0,1782,11396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1632.47
47.19166666666666,25632.0,3114,11078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1704.2
54.61666666666667,22005.0,5317,11871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1801.22
49.76666666666666,28205.0,4556,15297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1193.82
62.49999999999999,50877.0,3046,27139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,1608.25
128.10833333333332,57705.0,389,22933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,1931.0
53.53333333333333,48381.0,1023,21016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,1273.74
57.79166666666666,57804.0,1271,23267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,1120.3
115.4,10486.0,722,6693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,1468.76
87.89166666666667,10663.0,744,6582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,1203.86
36.85,14461.0,764,9454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,1364.81
61.53333333333334,16377.0,484,8403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,1865.48
76.47500000000001,15732.0,913,12464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,1678.25
51.94166666666666,15649.0,596,10125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,1834.0
66.69166666666668,19477.0,916,12859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,1674.17
65.55833333333334,35016.0,3192,14165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,2752.51
83.5,41304.0,2149,13320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,2031.14
40.675,38309.0,3598,15624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,2400.0
74.5,47316.0,3922,17967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,1741.94
47.31666666666667,9841.0,1543,4647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,1067.43
56.54166666666666,13901.0,1694,5097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,1071.27
67.56666666666666,13128.0,2185,7769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,1111.94
